ticker,tier,entry_date,entry_price,exit_date,exit_price,return_pct,pnl_dollars,hold_days,exit_reason
META,qvm,2021-04-01,296.3345,2021-10-01,340.3392,14.85,26074.12,183,qvm_rebalance
MSFT,qvm,2021-07-01,261.2182,2021-10-01,278.5815,6.65,11700.65,92,qvm_rebalance
TMO,qvm,2021-07-01,502.9575,2021-10-01,565.5954,12.45,21922.3,92,qvm_rebalance
GOOG,qvm,2021-07-01,125.3395,2021-10-01,135.3513,7.99,14060.62,92,qvm_rebalance
WSM,qvm,2021-07-01,73.1676,2021-10-01,80.1491,9.54,16796.23,92,qvm_rebalance
AMAT,qvm,2021-07-01,132.4241,2021-10-01,124.1842,-6.22,-10953.09,92,qvm_rebalance
SWKS,qvm,2021-07-01,165.0598,2021-09-29,145.8913,-11.61,-20442.12,90,trailing_stop
DGX,qvm,2021-07-01,120.5631,2021-10-01,130.556,8.29,14590.03,92,qvm_rebalance
WY,qvm,2021-10-01,29.407,2022-01-03,33.9794,15.55,29229.47,94,qvm_rebalance
REGN,qvm,2021-10-01,566.9597,2022-04-01,690.1675,21.73,40851.69,182,qvm_rebalance
ISRG,qvm,2021-10-01,336.5,2022-01-14,307.74,-8.55,-16066.75,105,trailing_stop
ULTA,qvm,2021-10-01,368.03,2022-01-03,413.23,12.28,23087.64,94,qvm_rebalance
EL,qvm,2021-10-01,289.7333,2022-01-03,345.9449,19.4,36471.36,94,qvm_rebalance
AMD,qvm,2021-10-01,102.45,2021-12-13,133.8,30.6,57524.1,73,trailing_stop
PYPL,qvm,2021-10-01,263.2426,2021-11-02,228.2397,-13.3,-24996.04,32,trailing_stop
ALGN,qvm,2021-10-01,662.06,2021-12-01,602.29,-9.03,-16971.11,61,trailing_stop
DECK,qvm,2021-10-01,60.9117,2021-12-14,62.0433,1.86,3492.54,74,trailing_stop
LULU,qvm,2021-10-01,401.37,2021-12-13,403.75,0.59,1114.7,73,trailing_stop
LULU,qvm,2022-01-03,387.56,2022-01-14,328.98,-15.12,-30060.96,11,trailing_stop
EL,qvm,2022-01-03,345.9449,2022-01-18,290.5063,-16.03,-31871.16,15,trailing_stop
ODFL,qvm,2022-01-03,169.3564,2022-01-21,145.1242,-14.31,-28456.63,18,trailing_stop
KLAC,qvm,2022-01-03,416.4984,2022-01-21,357.0902,-14.26,-28367.77,18,trailing_stop
TER,qvm,2022-01-03,163.2057,2022-01-25,135.8721,-16.75,-33308.41,22,trailing_stop
PFE,qvm,2022-01-03,45.3657,2022-02-22,38.3518,-15.46,-30748.82,50,trailing_stop
MSFT,qvm,2022-01-03,323.1607,2022-02-23,271.1263,-16.1,-32023.15,51,trailing_stop
EG,qvm,2022-01-03,252.13,2022-04-01,285.4682,13.22,26297.21,88,qvm_rebalance
PFE,qvm,2022-04-01,41.6116,2022-08-30,37.5873,-9.67,-17650.39,151,trailing_stop
MRK,qvm,2022-04-01,73.9577,2022-07-01,82.5085,11.56,21100.8,91,qvm_rebalance
EXPD,qvm,2022-04-01,95.3345,2022-06-13,92.5205,-2.95,-5386.9,73,trailing_stop
LRCX,qvm,2022-04-01,50.3084,2022-05-09,42.8117,-14.9,-27196.01,38,trailing_stop
CPRT,qvm,2022-04-01,31.42,2022-05-11,26.7425,-14.89,-27169.57,40,trailing_stop
TER,qvm,2022-04-01,114.4411,2022-05-09,98.5588,-13.88,-25328.36,38,trailing_stop
ANET,qvm,2022-04-01,34.87,2022-04-21,30.0475,-13.83,-25240.35,20,trailing_stop
META,qvm,2022-04-01,223.0993,2022-04-21,186.6056,-16.36,-29853.43,20,trailing_stop
CF,qvm,2022-04-01,91.4759,2022-05-09,83.3082,-8.93,-16295.41,38,trailing_stop
LULU,qvm,2022-04-01,367.44,2022-05-05,343.6,-6.49,-11841.18,34,trailing_stop
ISRG,qvm,2022-07-01,206.1,2022-08-31,205.74,-0.17,-267.36,61,trailing_stop
MU,qvm,2022-07-01,52.5248,2022-09-06,54.1776,3.15,5279.43,67,trailing_stop
CPRT,qvm,2022-07-01,27.5425,2022-09-13,27.5375,-0.02,-30.45,74,trailing_stop
MSFT,qvm,2022-07-01,251.6963,2022-09-15,238.4325,-5.27,-8841.77,76,trailing_stop
LULU,qvm,2022-07-01,263.38,2022-09-23,293.2,11.32,18996.6,84,trailing_stop
COP,qvm,2022-07-01,79.5457,2022-09-26,87.1227,9.53,15981.89,87,trailing_stop
REGN,qvm,2022-07-01,591.4047,2022-10-03,730.197,23.47,39376.01,94,qvm_rebalance
ULTA,qvm,2022-07-01,382.85,2023-04-03,551.19,43.97,73775.07,276,qvm_rebalance
GOOG,qvm,2022-07-01,108.1928,2022-09-15,103.0539,-4.75,-7969.22,76,trailing_stop
VRTX,qvm,2022-10-03,297.43,2023-04-03,316.33,6.35,10946.89,182,qvm_rebalance
PFE,qvm,2022-10-03,36.1854,2023-01-03,42.3825,17.13,29502.98,92,qvm_rebalance
CPRT,qvm,2022-10-03,27.4125,2023-01-03,30.73,12.1,20848.55,92,qvm_rebalance
MRK,qvm,2022-10-03,78.7909,2023-01-03,100.6834,27.79,47866.79,92,qvm_rebalance
CF,qvm,2022-10-03,92.6799,2022-12-14,86.2701,-6.92,-11914.39,72,trailing_stop
QCOM,qvm,2022-10-03,108.1182,2022-11-03,95.814,-11.38,-19605.05,31,trailing_stop
MU,qvm,2022-10-03,50.7345,2022-12-15,51.1561,0.83,1431.61,73,trailing_stop
DVN,qvm,2022-10-03,56.3224,2022-12-06,55.2878,-1.84,-3164.35,64,trailing_stop
CTRA,qvm,2022-10-03,23.6806,2022-12-06,22.8835,-3.37,-5798.28,64,trailing_stop
DVN,qvm,2023-01-03,51.1949,2023-02-16,49.0808,-4.13,-7358.06,44,trailing_stop
COP,qvm,2023-01-03,101.7928,2023-02-17,94.1112,-7.55,-13446.71,45,trailing_stop
QCOM,qvm,2023-01-03,99.5066,2023-03-10,107.5764,8.11,14450.63,66,trailing_stop
ANET,qvm,2023-01-03,30.2275,2023-04-03,41.935,38.73,69014.67,90,qvm_rebalance
ON,qvm,2023-01-03,61.61,2023-04-03,81.14,31.7,56484.65,90,qvm_rebalance
FAST,qvm,2023-01-03,21.8631,2023-04-03,25.002,14.36,25582.86,90,qvm_rebalance
CTRA,qvm,2023-01-03,20.5863,2023-04-03,22.8026,10.77,19183.48,90,qvm_rebalance
LULU,qvm,2023-01-03,323.38,2023-04-03,367.4,13.61,24255.84,90,qvm_rebalance
PSA,qvm,2023-04-03,272.1464,2023-07-03,261.8668,-3.78,-7761.38,91,qvm_rebalance
LRCX,qvm,2023-04-03,50.664,2023-07-03,63.4171,25.17,51722.71,91,qvm_rebalance
COP,qvm,2023-04-03,98.6047,2023-07-03,95.8553,-2.79,-5729.42,91,qvm_rebalance
CVX,qvm,2023-04-03,149.6859,2023-07-03,139.8208,-6.59,-13541.95,91,qvm_rebalance
EXE,qvm,2023-07-03,77.3957,2023-10-02,77.7969,0.52,1078.08,91,qvm_rebalance
MCHP,qvm,2023-07-03,84.5773,2023-08-16,74.3933,-12.04,-25038.85,44,trailing_stop
ALB,qvm,2023-07-03,219.5133,2023-07-27,197.1943,-10.17,-21142.93,24,trailing_stop
ABNB,qvm,2023-10-02,136.56,2023-10-26,115.47,-15.44,-31418.16,24,trailing_stop
MCHP,qvm,2023-10-02,73.467,2024-01-02,81.5674,11.03,22430.51,92,qvm_rebalance
RMD,qvm,2023-10-02,142.34,2024-04-01,185.9511,30.64,62330.18,182,qvm_rebalance
ANET,qvm,2023-10-02,46.9525,2024-04-17,64.8175,38.05,77405.53,198,trailing_stop
ABNB,qvm,2024-01-02,134.48,2024-05-22,142.71,6.12,12395.03,141,trailing_stop
NVDA,qvm,2024-01-02,48.1386,2024-04-01,90.312,87.61,177439.73,90,qvm_rebalance
META,qvm,2024-04-01,488.0414,2024-04-25,438.4079,-10.17,-23036.34,24,trailing_stop
LULU,qvm,2024-04-01,385.2,2024-05-20,327.07,-15.09,-34182.95,49,trailing_stop
DECK,qvm,2024-04-01,155.0833,2024-07-10,148.895,-3.99,-9038.65,100,trailing_stop
ANET,qvm,2024-07-01,89.175,2024-07-25,78.53,-11.94,-27428.4,24,trailing_stop
META,qvm,2024-07-01,501.7794,2024-07-25,450.804,-10.16,-23342.38,24,trailing_stop
MSFT,qvm,2024-07-01,450.6371,2024-08-05,389.8786,-13.48,-30979.72,35,trailing_stop
FSLR,qvm,2024-07-01,222.71,2024-10-10,205.04,-7.93,-18230.34,101,trailing_stop
DECK,qvm,2024-10-01,155.62,2024-12-30,205.76,32.22,71106.34,90,backtest_end
ANET,qvm,2024-10-01,95.4625,2024-12-30,111.45,16.75,36960.43,90,backtest_end
NVDA,qvm,2024-10-01,116.9536,2024-12-30,137.445,17.52,38667.51,90,backtest_end
META,qvm,2024-10-01,573.7036,2024-12-30,588.8773,2.64,5837.05,90,backtest_end
